		Temp	Hi	Low	Out	Dew	Wind	Wind	Wind	Hi	Hi	Wind	Heat	THW			Rain	Heat	Cool	In 	In	In 	In 	In 	In Air	Wind	Wind	ISS 	Arc.
Date	Time	Out	Temp	Temp	Hum	Pt.	Speed	Dir	Run	Speed	Dir	Chill	Index	Index	Bar  	Rain	Rate	D-D 	D-D 	Temp	Hum	Dew	Heat	EMC	Density	Samp	Tx 	Recept	Int.
08/27/23	9:15 p	---	---	---	---	---	0.4	E	0.40	1.8	E	---	---	---	1009.6	0.00	0.0	---	---	30.4	78	26.2	38.1	15.01	1.1202	319	1	93.3	15
08/27/23	9:30 p	---	---	---	---	---	0.0	E	0.00	2.2	E	---	---	---	1009.8	0.00	0.0	---	---	30.4	79	26.4	38.3	15.34	1.1199	323	1	94.4	15
08/27/23	9:45 p	---	---	---	---	---	0.4	E	0.40	1.8	E	---	---	---	1009.9	0.00	0.0	---	---	30.3	79	26.3	37.9	15.35	1.1207	335	1	98.0	15
08/27/23	10:00 p	---	---	---	---	---	0.9	E	0.80	3.1	E	---	---	---	1009.9	0.00	0.0	---	---	30.3	78	26.1	37.7	15.02	1.1211	325	1	95.0	15
08/27/23	10:15 p	---	---	---	---	---	0.9	SE	0.80	3.1	SE	---	---	---	1009.8	0.00	0.0	---	---	30.3	78	26.1	37.7	15.02	1.1211	325	1	95.0	15
08/27/23	10:30 p	---	---	---	---	---	1.3	E	1.21	2.2	E	---	---	---	1009.7	0.00	0.0	---	---	30.3	78	26.1	37.7	15.02	1.1210	328	1	95.9	15
08/27/23	10:45 p	---	---	---	---	---	0.4	E	0.40	1.8	E	---	---	---	1009.9	0.00	0.0	---	---	30.2	79	26.2	37.6	15.37	1.1214	332	1	97.1	15
08/27/23	11:00 p	---	---	---	---	---	0.4	E	0.40	1.8	E	---	---	---	1010.1	0.00	0.0	---	---	30.2	79	26.2	37.6	15.37	1.1216	324	1	94.7	15
08/27/23	11:15 p	---	---	---	---	---	0.9	E	0.80	3.1	E	---	---	---	1010.1	0.00	0.0	---	---	30.1	79	26.1	37.3	15.38	1.1222	320	1	93.6	15
08/27/23	11:30 p	---	---	---	---	---	0.4	E	0.40	2.2	E	---	---	---	1010.2	0.00	0.0	---	---	30.1	79	26.1	37.3	15.38	1.1224	324	1	94.7	15
08/27/23	11:45 p	---	---	---	---	---	0.9	ESE	0.80	2.7	ESE	---	---	---	1010.3	0.00	0.0	---	---	30.1	79	26.1	37.3	15.38	1.1225	321	1	93.9	15
08/28/23	12:00 a	---	---	---	---	---	0.4	ESE	0.40	2.7	ESE	---	---	---	1010.3	0.00	0.0	---	---	30.2	79	26.2	37.6	15.37	1.1219	321	1	93.9	15
08/28/23	12:15 a	---	---	---	---	---	0.4	SE	0.40	2.7	SE	---	---	---	1010.2	0.00	0.0	---	---	30.2	79	26.2	37.6	15.37	1.1217	326	1	95.3	15
08/28/23	12:30 a	---	---	---	---	---	0.0	ESE	0.00	1.3	ESE	---	---	---	1010.3	0.00	0.0	---	---	30.2	79	26.2	37.6	15.37	1.1218	320	1	93.6	15
08/28/23	12:45 a	---	---	---	---	---	0.4	ESE	0.40	3.1	E	---	---	---	1010.4	0.00	0.0	---	---	30.2	79	26.2	37.6	15.37	1.1220	323	1	94.4	15
08/28/23	1:00 a	---	---	---	---	---	0.4	ESE	0.40	2.7	ESE	---	---	---	1010.2	0.00	0.0	---	---	30.2	80	26.4	37.8	15.69	1.1212	338	1	98.8	15
08/28/23	1:15 a	---	---	---	---	---	0.9	SE	0.80	3.1	SE	---	---	---	1010.1	0.00	0.0	---	---	30.2	80	26.4	37.8	15.69	1.1211	325	1	95.0	15
08/28/23	1:30 a	---	---	---	---	---	0.9	SE	0.80	3.6	S	---	---	---	1009.9	0.00	0.0	---	---	30.1	79	26.1	37.3	15.38	1.1220	331	1	96.8	15
08/28/23	1:45 a	---	---	---	---	---	1.3	SE	1.21	3.1	SE	---	---	---	1009.7	0.00	0.0	---	---	30.1	80	26.3	37.5	15.70	1.1213	326	1	95.3	15
08/28/23	2:00 a	---	---	---	---	---	1.8	SE	1.61	4.0	E	---	---	---	1009.5	0.00	0.0	---	---	30.0	80	26.2	37.1	15.71	1.1217	334	1	97.7	15
08/28/23	2:15 a	---	---	---	---	---	1.8	SE	1.61	5.4	SE	---	---	---	1009.3	0.00	0.0	---	---	29.9	80	26.1	36.8	15.72	1.1222	323	1	94.4	15
08/28/23	2:30 a	---	---	---	---	---	1.3	ESE	1.21	4.0	SE	---	---	---	1009.1	0.00	0.0	---	---	29.8	81	26.2	36.8	16.13	1.1221	331	1	96.8	15
08/28/23	2:45 a	---	---	---	---	---	0.9	SE	0.80	4.0	SSE	---	---	---	1009.0	0.00	0.0	---	---	29.9	81	26.3	37.1	16.12	1.1213	331	1	96.8	15
08/28/23	3:00 a	---	---	---	---	---	0.9	SE	0.80	3.1	SSE	---	---	---	1008.9	0.00	0.0	---	---	29.9	80	26.1	36.8	15.72	1.1217	326	1	95.3	15
08/28/23	3:15 a	---	---	---	---	---	0.9	SE	0.80	3.1	SE	---	---	---	1009.0	0.00	0.0	---	---	29.9	79	25.8	36.7	15.40	1.1223	328	1	95.9	15
08/28/23	3:30 a	---	---	---	---	---	1.3	SE	1.21	3.1	SE	---	---	---	1008.8	0.00	0.0	---	---	29.9	79	25.8	36.7	15.40	1.1221	328	1	95.9	15
08/28/23	3:45 a	---	---	---	---	---	1.3	SE	1.21	3.6	SSE	---	---	---	1008.9	0.00	0.0	---	---	29.9	79	25.8	36.7	15.40	1.1222	333	1	97.4	15
08/28/23	4:00 a	---	---	---	---	---	1.3	SE	1.21	4.0	SE	---	---	---	1009.0	0.00	0.0	---	---	29.8	80	26.0	36.6	15.73	1.1225	328	1	95.9	15
08/28/23	4:15 a	---	---	---	---	---	1.8	SE	1.61	4.0	SSE	---	---	---	1009.0	0.00	0.0	---	---	29.8	80	26.0	36.6	15.73	1.1225	330	1	96.5	15
08/28/23	4:30 a	---	---	---	---	---	1.3	SE	1.21	3.6	SSE	---	---	---	1009.0	0.00	0.0	---	---	29.8	80	26.0	36.6	15.73	1.1224	333	1	97.4	15
08/28/23	4:45 a	---	---	---	---	---	1.3	SSE	1.21	4.0	SSE	---	---	---	1008.9	0.00	0.0	---	---	29.7	81	26.1	36.6	16.13	1.1226	331	1	96.8	15
08/28/23	5:00 a	---	---	---	---	---	0.9	SE	0.80	4.0	SSE	---	---	---	1008.8	0.00	0.0	---	---	29.7	81	26.1	36.6	16.13	1.1225	332	1	97.1	15
08/28/23	5:15 a	---	---	---	---	---	0.9	SE	0.80	2.7	SE	---	---	---	1008.7	0.00	0.0	---	---	29.7	80	25.8	36.3	15.73	1.1228	328	1	95.9	15
08/28/23	5:30 a	---	---	---	---	---	1.3	SE	1.21	4.0	ESE	---	---	---	1008.7	0.00	0.0	---	---	29.7	80	25.8	36.3	15.73	1.1228	325	1	95.0	15
08/28/23	5:45 a	---	---	---	---	---	0.9	SE	0.80	3.1	SE	---	---	---	1008.9	0.00	0.0	---	---	29.7	80	25.8	36.3	15.73	1.1230	328	1	95.9	15
08/28/23	6:00 a	---	---	---	---	---	0.4	SSE	0.40	3.1	SSE	---	---	---	1009.0	0.00	0.0	---	---	29.6	80	25.7	36.1	15.74	1.1238	325	1	95.0	15
08/28/23	6:15 a	---	---	---	---	---	1.3	SSE	1.21	3.6	SE	---	---	---	1009.2	0.00	0.0	---	---	29.6	80	25.7	36.1	15.74	1.1240	331	1	96.8	15
08/28/23	6:30 a	---	---	---	---	---	1.3	SSE	1.21	3.6	SSE	---	---	---	1009.4	0.00	0.0	---	---	29.6	81	25.9	36.3	16.14	1.1237	335	1	98.0	15
08/28/23	6:45 a	---	---	---	---	---	2.2	SE	2.01	4.5	SSE	---	---	---	1009.2	0.00	0.0	---	---	29.6	81	25.9	36.3	16.14	1.1236	331	1	96.8	15
08/28/23	7:00 a	---	---	---	---	---	1.8	SE	1.61	4.5	SE	---	---	---	1009.3	0.00	0.0	---	---	29.6	81	25.9	36.3	16.14	1.1236	333	1	97.4	15
08/28/23	7:15 a	---	---	---	---	---	1.3	SE	1.21	4.5	SE	---	---	---	1009.4	0.00	0.0	---	---	29.7	80	25.8	36.3	15.73	1.1236	328	1	95.9	15
08/28/23	7:30 a	---	---	---	---	---	2.7	SSE	2.41	4.5	SSE	---	---	---	1009.7	0.00	0.0	---	---	29.7	80	25.8	36.3	15.73	1.1239	332	1	97.1	15
08/28/23	7:45 a	---	---	---	---	---	2.7	SE	2.41	4.9	SSE	---	---	---	1009.9	0.00	0.0	---	---	29.8	80	26.0	36.6	15.73	1.1235	331	1	96.8	15
08/28/23	8:00 a	---	---	---	---	---	2.2	SE	2.01	4.5	SE	---	---	---	1010.1	0.00	0.0	---	---	29.9	80	26.1	36.8	15.72	1.1231	337	1	98.5	15
08/28/23	8:15 a	---	---	---	---	---	2.2	SE	2.01	4.9	SE	---	---	---	1010.2	0.00	0.0	---	---	30.0	80	26.2	37.1	15.71	1.1225	334	1	97.7	15
08/28/23	8:30 a	---	---	---	---	---	3.1	SE	2.82	5.4	SSE	---	---	---	1010.3	0.00	0.0	---	---	30.0	80	26.2	37.1	15.71	1.1227	334	1	97.7	15
08/28/23	8:45 a	---	---	---	---	---	2.7	SSE	2.41	6.3	ESE	---	---	---	1010.5	0.00	0.0	---	---	30.2	80	26.4	37.8	15.69	1.1216	333	1	97.4	15
08/28/23	9:00 a	---	---	---	---	---	2.2	SE	2.01	5.4	SSE	---	---	---	1010.5	0.00	0.0	---	---	30.3	79	26.3	37.9	15.35	1.1214	337	1	98.5	15
08/28/23	9:15 a	---	---	---	---	---	3.1	SSE	2.82	5.8	SSE	---	---	---	1010.8	0.00	0.0	---	---	30.3	79	26.3	37.9	15.35	1.1217	334	1	97.7	15
08/28/23	9:30 a	---	---	---	---	---	2.7	SSE	2.41	5.4	SSE	---	---	---	1011.0	0.00	0.0	---	---	30.4	79	26.4	38.3	15.34	1.1214	332	1	97.1	15
08/28/23	9:45 a	---	---	---	---	---	2.2	SSE	2.01	4.5	SSE	---	---	---	1011.2	0.00	0.0	---	---	30.6	79	26.5	38.7	15.33	1.1209	333	1	97.4	15
08/28/23	10:00 a	---	---	---	---	---	3.1	SSE	2.82	5.4	S	---	---	---	1011.1	0.00	0.0	---	---	30.6	79	26.5	38.7	15.33	1.1208	332	1	97.1	15
08/28/23	10:15 a	---	---	---	---	---	4.0	SSE	3.62	6.3	SSE	---	---	---	1011.2	0.00	0.0	---	---	30.6	79	26.5	38.7	15.33	1.1209	329	1	96.2	15
08/28/23	10:30 a	---	---	---	---	---	4.5	SSE	4.02	6.3	SSE	---	---	---	1011.2	0.00	0.0	---	---	30.4	79	26.4	38.3	15.34	1.1215	334	1	97.7	15
08/28/23	10:45 a	---	---	---	---	---	4.5	SSE	4.02	7.2	SE	---	---	---	1011.1	0.00	0.0	---	---	30.6	80	26.7	38.9	15.67	1.1203	335	1	98.0	15
08/28/23	11:00 a	---	---	---	---	---	4.9	SSE	4.43	7.2	SSE	---	---	---	1011.1	0.00	0.0	---	---	30.6	80	26.7	38.9	15.67	1.1203	341	1	99.7	15
08/28/23	11:15 a	---	---	---	---	---	4.9	SSE	4.43	6.7	SSE	---	---	---	1011.2	0.00	0.0	---	---	30.6	79	26.5	38.7	15.33	1.1209	331	1	96.8	15
08/28/23	11:30 a	---	---	---	---	---	3.6	SSE	3.22	6.7	SSE	---	---	---	1011.0	0.00	0.0	---	---	30.8	79	26.7	39.2	15.31	1.1193	339	1	99.1	15
08/28/23	11:45 a	---	---	---	---	---	4.0	SSE	3.62	6.3	SSE	---	---	---	1011.0	0.00	0.0	---	---	30.8	79	26.7	39.2	15.31	1.1193	327	1	95.6	15
08/28/23	12:00 p	---	---	---	---	---	3.1	SSE	2.82	6.3	SSE	---	---	---	1011.1	0.00	0.0	---	---	30.9	79	26.8	39.4	15.29	1.1188	321	1	93.9	15
08/28/23	12:15 p	---	---	---	---	---	2.7	S	2.41	5.4	S	---	---	---	1011.0	0.00	0.0	---	---	31.1	78	26.8	39.4	14.92	1.1182	327	1	95.6	15
08/28/23	12:30 p	---	---	---	---	---	4.0	SSE	3.62	5.8	SE	---	---	---	1011.0	0.00	0.0	---	---	31.1	78	26.8	39.4	14.92	1.1181	326	1	95.3	15
08/28/23	12:45 p	---	---	---	---	---	3.6	SSE	3.22	5.8	SSE	---	---	---	1010.9	0.00	0.0	---	---	31.2	78	26.9	39.8	14.90	1.1174	335	1	98.0	15
08/28/23	1:00 p	---	---	---	---	---	3.6	SSE	3.22	5.8	SE	---	---	---	1010.7	0.00	0.0	---	---	31.2	78	26.9	39.8	14.90	1.1171	331	1	96.8	15
08/28/23	1:15 p	---	---	---	---	---	4.0	SSE	3.62	6.7	SSE	---	---	---	1010.5	0.00	0.0	---	---	31.3	78	27.0	40.3	14.89	1.1163	337	1	98.5	15
08/28/23	1:30 p	---	---	---	---	---	3.1	S	2.82	5.8	SSE	---	---	---	1010.5	0.00	0.0	---	---	31.4	77	26.9	40.4	14.64	1.1161	324	1	94.7	15
08/28/23	1:45 p	---	---	---	---	---	2.7	SSE	2.41	4.9	SSE	---	---	---	1010.3	0.00	0.0	---	---	31.4	76	26.6	40.1	14.34	1.1164	333	1	97.4	15
08/28/23	2:00 p	---	---	---	---	---	2.7	S	2.41	5.4	SE	---	---	---	1010.2	0.00	0.0	---	---	31.5	77	27.0	40.9	14.63	1.1151	327	1	95.6	15
08/28/23	2:15 p	---	---	---	---	---	3.1	SSE	2.82	5.4	SSE	---	---	---	1010.1	0.00	0.0	---	---	31.5	75	26.5	40.2	14.10	1.1160	329	1	96.2	15
08/28/23	2:30 p	---	---	---	---	---	2.7	SSE	2.41	5.8	SSE	---	---	---	1009.9	0.00	0.0	---	---	31.6	76	26.9	41.0	14.32	1.1147	321	1	93.9	15
08/28/23	2:45 p	---	---	---	---	---	3.1	SSE	2.82	6.3	SE	---	---	---	1009.8	0.00	0.0	---	---	31.6	75	26.6	40.6	14.09	1.1150	329	1	96.2	15
08/28/23	3:00 p	---	---	---	---	---	2.7	SSE	2.41	4.9	S	---	---	---	1009.7	0.00	0.0	---	---	31.7	76	27.0	41.4	14.30	1.1137	315	1	92.1	15
08/28/23	3:15 p	---	---	---	---	---	1.3	SE	1.21	5.4	SE	---	---	---	1009.6	0.00	0.0	---	---	31.7	75	26.7	41.1	14.09	1.1141	296	1	86.5	15
08/28/23	3:30 p	---	---	---	---	---	1.3	E	1.21	4.0	SE	---	---	---	1009.4	0.00	0.0	---	---	31.6	76	26.9	41.0	14.32	1.1141	305	1	89.2	15
08/28/23	3:45 p	---	---	---	---	---	1.3	ESE	1.21	3.6	ESE	---	---	---	1009.3	0.00	0.0	---	---	31.4	76	26.6	40.1	14.34	1.1153	312	1	91.2	15
08/28/23	4:00 p	---	---	---	---	---	1.3	SE	1.21	4.9	SE	---	---	---	1009.2	0.00	0.0	---	---	31.5	77	27.0	40.9	14.63	1.1140	300	1	87.7	15
08/28/23	4:15 p	---	---	---	---	---	1.3	SE	1.21	3.1	ESE	---	---	---	1009.1	0.00	0.0	---	---	31.5	76	26.8	40.6	14.33	1.1144	274	1	80.1	15
08/28/23	4:30 p	---	---	---	---	---	1.8	E	1.61	4.0	E	---	---	---	1009.0	0.00	0.0	---	---	31.4	77	26.9	40.4	14.64	1.1145	283	1	82.7	15
08/28/23	4:45 p	---	---	---	---	---	0.9	E	0.80	4.0	SSE	---	---	---	1009.0	0.00	0.0	---	---	31.3	78	27.0	40.3	14.89	1.1146	311	1	90.9	15
08/28/23	5:00 p	---	---	---	---	---	1.8	E	1.61	4.0	E	---	---	---	1009.0	0.00	0.0	---	---	30.9	78	26.6	39.1	14.94	1.1169	315	1	92.1	15
08/28/23	5:15 p	---	---	---	---	---	2.2	E	2.01	3.6	E	---	---	---	1009.0	0.00	0.0	---	---	30.7	78	26.4	38.6	14.97	1.1182	313	1	91.5	15
08/28/23	5:30 p	---	---	---	---	---	1.8	E	1.61	3.6	ESE	---	---	---	1009.1	0.00	0.0	---	---	30.7	79	26.6	38.9	15.32	1.1178	322	1	94.2	15
08/28/23	5:45 p	---	---	---	---	---	0.9	SE	0.80	4.0	SE	---	---	---	1009.2	0.00	0.0	---	---	30.9	78	26.6	39.1	14.94	1.1171	320	1	93.6	15
08/28/23	6:00 p	---	---	---	---	---	0.9	ESE	0.80	3.6	SE	---	---	---	1009.7	0.00	0.0	---	---	30.9	78	26.6	39.1	14.94	1.1176	314	1	91.8	15
08/28/23	6:15 p	---	---	---	---	---	0.9	SSE	0.80	3.1	SSE	---	---	---	1009.9	0.00	0.0	---	---	31.1	78	26.8	39.4	14.92	1.1169	330	1	96.5	15
08/28/23	6:30 p	---	---	---	---	---	1.8	SE	1.61	4.0	SSE	---	---	---	1010.3	0.00	0.0	---	---	31.1	77	26.5	39.1	14.68	1.1178	330	1	96.5	15
08/28/23	6:45 p	---	---	---	---	---	2.2	SSE	2.01	4.5	SSE	---	---	---	1010.5	0.00	0.0	---	---	31.1	78	26.8	39.4	14.92	1.1176	333	1	97.4	15
08/28/23	7:00 p	---	---	---	---	---	1.8	SSE	1.61	4.5	S	---	---	---	1010.5	0.00	0.0	---	---	30.9	78	26.6	39.1	14.94	1.1186	335	1	98.0	15
08/28/23	7:15 p	---	---	---	---	---	2.2	SSE	2.01	4.5	S	---	---	---	1010.7	0.00	0.0	---	---	30.9	79	26.8	39.4	15.29	1.1183	326	1	95.3	15
08/28/23	7:30 p	---	---	---	---	---	3.1	SSE	2.82	4.9	SSE	---	---	---	1011.1	0.00	0.0	---	---	30.9	79	26.8	39.4	15.29	1.1187	336	1	98.2	15
08/28/23	7:45 p	---	---	---	---	---	3.6	SSE	3.22	5.4	SSE	---	---	---	1011.1	0.00	0.0	---	---	30.8	80	26.9	39.4	15.65	1.1189	324	1	94.7	15
08/28/23	8:00 p	---	---	---	---	---	2.2	SSE	2.01	4.5	SSE	---	---	---	1011.2	0.00	0.0	---	---	30.8	80	26.9	39.4	15.65	1.1190	327	1	95.6	15
08/28/23	8:15 p	---	---	---	---	---	2.2	SSE	2.01	4.9	SSE	---	---	---	1011.5	0.00	0.0	---	---	30.8	80	26.9	39.4	15.65	1.1194	332	1	97.1	15
08/28/23	8:30 p	---	---	---	---	---	3.1	S	2.82	5.4	SSE	---	---	---	1011.5	0.00	0.0	---	---	30.8	80	26.9	39.4	15.65	1.1194	331	1	96.8	15
08/28/23	8:45 p	---	---	---	---	---	2.2	S	2.01	4.0	S	---	---	---	1011.7	0.00	0.0	---	---	30.8	79	26.7	39.2	15.31	1.1201	326	1	95.3	15
08/28/23	9:00 p	---	---	---	---	---	1.3	SSW	1.21	4.0	SSW	---	---	---	1011.6	0.00	0.0	---	---	30.8	78	26.5	38.8	14.96	1.1205	331	1	96.8	15
08/28/23	9:15 p	---	---	---	---	---	0.4	SSW	0.40	3.6	SSW	---	---	---	1011.9	0.00	0.0	---	---	30.9	79	26.8	39.4	15.29	1.1197	328	1	95.9	15
08/28/23	9:30 p	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	1011.9	0.00	0.0	---	---	31.1	78	26.8	39.4	14.92	1.1192	338	1	98.8	15
08/28/23	9:45 p	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	1012.1	0.00	0.0	---	---	31.2	78	26.9	39.8	14.90	1.1188	325	1	95.0	15
08/28/23	10:00 p	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	1012.2	0.00	0.0	---	---	31.2	78	26.9	39.8	14.90	1.1189	320	1	93.6	15
08/28/23	10:15 p	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	1012.5	0.00	0.0	---	---	31.2	78	26.9	39.8	14.90	1.1192	325	1	95.0	15
08/28/23	10:30 p	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	1012.6	0.00	0.0	---	---	31.1	78	26.8	39.4	14.92	1.1200	332	1	97.1	15
08/28/23	10:45 p	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	1012.5	0.00	0.0	---	---	31.2	78	26.9	39.8	14.90	1.1193	334	1	97.7	15
08/28/23	11:00 p	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	1012.5	0.00	0.0	---	---	31.2	78	26.9	39.8	14.90	1.1192	338	1	98.8	15
08/28/23	11:15 p	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	1012.6	0.00	0.0	---	---	31.2	78	26.9	39.8	14.90	1.1193	331	1	96.8	15
08/28/23	11:30 p	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	1012.3	0.00	0.0	---	---	31.2	78	26.9	39.8	14.90	1.1190	331	1	96.8	15
08/28/23	11:45 p	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	1012.4	0.00	0.0	---	---	31.3	78	27.0	40.3	14.89	1.1184	335	1	98.0	15
08/29/23	12:00 a	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	1012.3	0.00	0.0	---	---	31.2	78	26.9	39.8	14.90	1.1189	322	1	94.2	15
08/29/23	12:15 a	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	1012.2	0.00	0.0	---	---	31.2	78	26.9	39.8	14.90	1.1189	321	1	93.9	15
08/29/23	12:30 a	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	1012.0	0.00	0.0	---	---	31.1	78	26.8	39.4	14.92	1.1193	321	1	93.9	15
08/29/23	12:45 a	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	1011.9	0.00	0.0	---	---	31.1	79	27.0	39.8	15.28	1.1186	328	1	95.9	15
08/29/23	1:00 a	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	1011.7	0.00	0.0	---	---	31.1	79	27.0	39.8	15.28	1.1184	332	1	97.1	15
08/29/23	1:15 a	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	1011.6	0.00	0.0	---	---	30.9	79	26.8	39.4	15.29	1.1194	333	1	97.4	15
08/29/23	1:30 a	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	1011.3	0.00	0.0	---	---	31.1	79	27.0	39.8	15.28	1.1181	329	1	96.2	15
08/29/23	1:45 a	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	1011.4	0.00	0.0	---	---	31.1	80	27.2	40.1	15.63	1.1176	334	1	97.7	15
08/29/23	2:00 a	---	---	---	---	---	0.9	E	0.80	3.1	E	---	---	---	1011.2	0.00	0.0	---	---	31.1	80	27.2	40.1	15.63	1.1174	323	1	94.4	15
08/29/23	2:15 a	---	---	---	---	---	1.8	E	1.61	3.6	ENE	---	---	---	1010.9	0.00	0.0	---	---	30.7	80	26.8	39.2	15.66	1.1194	324	1	94.7	15
08/29/23	2:30 a	---	---	---	---	---	0.9	E	0.80	3.1	E	---	---	---	1010.8	0.00	0.0	---	---	30.7	80	26.8	39.2	15.66	1.1193	326	1	95.3	15
08/29/23	2:45 a	---	---	---	---	---	0.4	ENE	0.40	2.7	ENE	---	---	---	1010.5	0.00	0.0	---	---	30.8	80	26.9	39.4	15.65	1.1182	322	1	94.2	15
08/29/23	3:00 a	---	---	---	---	---	0.0	NE	0.00	1.3	ENE	---	---	---	1010.4	0.00	0.0	---	---	30.8	80	26.9	39.4	15.65	1.1181	324	1	94.7	15
08/29/23	3:15 a	---	---	---	---	---	0.4	E	0.40	3.1	E	---	---	---	1010.5	0.00	0.0	---	---	30.8	80	26.9	39.4	15.65	1.1182	327	1	95.6	15
08/29/23	3:30 a	---	---	---	---	---	0.0	ENE	0.00	2.2	ENE	---	---	---	1010.4	0.00	0.0	---	---	30.7	80	26.8	39.2	15.66	1.1187	326	1	95.3	15
08/29/23	3:45 a	---	---	---	---	---	1.8	E	1.61	3.6	E	---	---	---	1010.5	0.00	0.0	---	---	30.7	81	27.0	39.6	16.06	1.1184	328	1	95.9	15
08/29/23	4:00 a	---	---	---	---	---	3.1	E	2.82	4.5	E	---	---	---	1010.5	0.00	0.0	---	---	30.2	82	26.8	38.4	16.49	1.1206	328	1	95.9	15
08/29/23	4:15 a	---	---	---	---	---	4.0	E	3.62	4.9	E	---	---	---	1010.6	0.00	0.0	---	---	30.0	82	26.6	37.7	16.51	1.1221	317	1	92.7	15
08/29/23	4:30 a	---	---	---	---	---	3.1	E	2.82	4.9	E	---	---	---	1010.8	0.00	0.0	---	---	29.8	82	26.4	37.1	16.53	1.1236	328	1	95.9	15
08/29/23	4:45 a	---	---	---	---	---	3.6	E	3.22	4.9	E	---	---	---	1011.0	0.00	0.0	---	---	29.7	83	26.5	37.1	16.83	1.1240	327	1	95.6	15
08/29/23	5:00 a	---	---	---	---	---	2.2	E	2.01	4.5	E	---	---	---	1011.1	0.00	0.0	---	---	29.7	83	26.5	37.1	16.83	1.1242	329	1	96.2	15
08/29/23	5:15 a	---	---	---	---	---	1.8	E	1.61	4.0	E	---	---	---	1011.2	0.00	0.0	---	---	29.7	83	26.5	37.1	16.83	1.1243	333	1	97.4	15
08/29/23	5:30 a	---	---	---	---	---	0.9	E	0.80	3.6	E	---	---	---	1011.2	0.00	0.0	---	---	29.7	83	26.5	37.1	16.83	1.1242	330	1	96.5	15
08/29/23	5:45 a	---	---	---	---	---	0.9	ESE	0.80	3.6	E	---	---	---	1011.3	0.00	0.0	---	---	29.7	83	26.5	37.1	16.83	1.1244	326	1	95.3	15
08/29/23	6:00 a	---	---	---	---	---	1.3	E	1.21	4.0	E	---	---	---	1011.5	0.00	0.0	---	---	29.6	84	26.6	36.9	17.24	1.1248	330	1	96.5	15
08/29/23	6:15 a	---	---	---	---	---	3.1	E	2.82	5.4	E	---	---	---	1011.6	0.00	0.0	---	---	29.6	83	26.4	36.7	16.84	1.1253	323	1	94.4	15
08/29/23	6:30 a	---	---	---	---	---	3.6	E	3.22	5.4	E	---	---	---	1011.6	0.00	0.0	---	---	29.6	84	26.6	36.9	17.24	1.1249	328	1	95.9	15
08/29/23	6:45 a	---	---	---	---	---	2.2	E	2.01	5.4	E	---	---	---	1011.7	0.00	0.0	---	---	29.4	83	26.3	36.4	16.85	1.1262	327	1	95.6	15
08/29/23	7:00 a	---	---	---	---	---	2.2	E	2.01	4.9	E	---	---	---	1011.9	0.00	0.0	---	---	29.6	83	26.4	36.7	16.84	1.1256	324	1	94.7	15
08/29/23	7:15 a	---	---	---	---	---	2.2	E	2.01	4.5	E	---	---	---	1011.9	0.00	0.0	---	---	29.6	81	25.9	36.3	16.14	1.1266	324	1	94.7	15
08/29/23	7:30 a	---	---	---	---	---	2.7	E	2.41	4.5	E	---	---	---	1012.1	0.00	0.0	---	---	29.6	82	26.2	36.5	16.54	1.1264	328	1	95.9	15
08/29/23	7:45 a	---	---	---	---	---	1.8	E	1.61	4.9	E	---	---	---	1012.1	0.00	0.0	---	---	29.7	82	26.3	36.8	16.53	1.1258	331	1	96.8	15
08/29/23	8:00 a	---	---	---	---	---	1.3	E	1.21	4.5	SE	---	---	---	1012.2	0.00	0.0	---	---	29.8	83	26.6	37.3	16.83	1.1247	321	1	93.9	15
08/29/23	8:15 a	---	---	---	---	---	1.8	E	1.61	4.9	SE	---	---	---	1012.3	0.00	0.0	---	---	29.9	83	26.7	37.6	16.82	1.1242	325	1	95.0	15
08/29/23	8:30 a	---	---	---	---	---	1.8	E	1.61	5.4	E	---	---	---	1012.4	0.00	0.0	---	---	30.0	82	26.6	37.7	16.51	1.1241	322	1	94.2	15
08/29/23	8:45 a	---	---	---	---	---	1.8	E	1.61	4.9	E	---	---	---	1012.5	0.00	0.0	---	---	30.0	82	26.6	37.7	16.51	1.1242	327	1	95.6	15
